YEAR,MO,DY,HR,WS50M,Location,Latitude ,Longitude 
2022,3,27,17,6.76,Marsabit ,2.3286,37.9837
2022,3,27,18,6.69,Marsabit ,2.3286,37.9837
2022,3,27,19,6.82,Marsabit ,2.3286,37.9837
2022,3,27,20,6.84,Marsabit ,2.3286,37.9837
2022,3,27,21,6.77,Marsabit ,2.3286,37.9837
2022,3,27,22,6.64,Marsabit ,2.3286,37.9837
2022,3,27,23,6.49,Marsabit ,2.3286,37.9837
2022,3,28,0,6.44,Marsabit ,2.3286,37.9837
2022,3,28,1,6.36,Marsabit ,2.3286,37.9837
2022,3,28,2,6.3,Marsabit ,2.3286,37.9837
2022,3,28,3,6.28,Marsabit ,2.3286,37.9837
2022,3,28,4,6.34,Marsabit ,2.3286,37.9837
2022,3,28,5,6.57,Marsabit ,2.3286,37.9837
2022,3,28,6,6.91,Marsabit ,2.3286,37.9837
2022,3,28,7,8.26,Marsabit ,2.3286,37.9837
2022,3,28,8,9.38,Marsabit ,2.3286,37.9837
2022,3,28,9,9.01,Marsabit ,2.3286,37.9837
2022,3,28,10,8.54,Marsabit ,2.3286,37.9837
2022,3,28,11,8.17,Marsabit ,2.3286,37.9837
2022,3,28,12,7.75,Marsabit ,2.3286,37.9837
2022,3,28,13,7.4,Marsabit ,2.3286,37.9837
2022,3,28,14,7.19,Marsabit ,2.3286,37.9837
2022,3,28,15,7.11,Marsabit ,2.3286,37.9837
2022,3,28,16,7.15,Marsabit ,2.3286,37.9837
2022,3,28,17,7.27,Marsabit ,2.3286,37.9837
2022,3,28,18,7.47,Marsabit ,2.3286,37.9837
2022,3,28,19,7.94,Marsabit ,2.3286,37.9837
2022,3,28,20,8.07,Marsabit ,2.3286,37.9837
2022,3,28,21,7.83,Marsabit ,2.3286,37.9837
2022,3,28,22,7.64,Marsabit ,2.3286,37.9837
2022,3,28,23,7.45,Marsabit ,2.3286,37.9837
2022,3,29,0,7.35,Marsabit ,2.3286,37.9837
2022,3,29,1,7.28,Marsabit ,2.3286,37.9837
2022,3,29,2,7.27,Marsabit ,2.3286,37.9837
2022,3,29,3,7.23,Marsabit ,2.3286,37.9837
2022,3,29,4,7.28,Marsabit ,2.3286,37.9837
2022,3,29,5,7.19,Marsabit ,2.3286,37.9837
2022,3,29,6,7.2,Marsabit ,2.3286,37.9837
2022,3,29,7,10.09,Marsabit ,2.3286,37.9837
2022,3,29,8,10.51,Marsabit ,2.3286,37.9837
2022,3,29,9,10.2,Marsabit ,2.3286,37.9837
2022,3,29,10,10.02,Marsabit ,2.3286,37.9837
2022,3,29,11,9.87,Marsabit ,2.3286,37.9837
2022,3,29,12,9.59,Marsabit ,2.3286,37.9837
2022,3,29,13,9.08,Marsabit ,2.3286,37.9837
2022,3,29,14,8.61,Marsabit ,2.3286,37.9837
2022,3,29,15,8.26,Marsabit ,2.3286,37.9837
2022,3,29,16,8.11,Marsabit ,2.3286,37.9837
2022,3,29,17,8.06,Marsabit ,2.3286,37.9837
2022,3,29,18,7.84,Marsabit ,2.3286,37.9837
2022,3,29,19,7.96,Marsabit ,2.3286,37.9837
2022,3,29,20,7.99,Marsabit ,2.3286,37.9837
2022,3,29,21,7.93,Marsabit ,2.3286,37.9837
2022,3,29,22,7.85,Marsabit ,2.3286,37.9837
2022,3,29,23,7.8,Marsabit ,2.3286,37.9837
2022,3,30,0,7.86,Marsabit ,2.3286,37.9837
2022,3,30,1,8.07,Marsabit ,2.3286,37.9837
2022,3,30,2,8.18,Marsabit ,2.3286,37.9837
2022,3,30,3,8.14,Marsabit ,2.3286,37.9837
2022,3,30,4,8.45,Marsabit ,2.3286,37.9837
2022,3,30,5,8.47,Marsabit ,2.3286,37.9837
2022,3,30,6,8.66,Marsabit ,2.3286,37.9837
2022,3,30,7,11.03,Marsabit ,2.3286,37.9837
2022,3,30,8,10.87,Marsabit ,2.3286,37.9837
2022,3,30,9,10.11,Marsabit ,2.3286,37.9837
2022,3,30,10,9.59,Marsabit ,2.3286,37.9837
2022,3,30,11,9.27,Marsabit ,2.3286,37.9837
2022,3,30,12,8.89,Marsabit ,2.3286,37.9837
2022,3,30,13,8.36,Marsabit ,2.3286,37.9837
2022,3,30,14,7.93,Marsabit ,2.3286,37.9837
2022,3,30,15,7.68,Marsabit ,2.3286,37.9837
2022,3,30,16,7.55,Marsabit ,2.3286,37.9837
2022,3,30,17,7.57,Marsabit ,2.3286,37.9837
2022,3,30,18,7.66,Marsabit ,2.3286,37.9837
2022,3,30,19,8.28,Marsabit ,2.3286,37.9837
2022,3,30,20,8.64,Marsabit ,2.3286,37.9837
2022,3,30,21,8.72,Marsabit ,2.3286,37.9837
2022,3,30,22,8.52,Marsabit ,2.3286,37.9837
2022,3,30,23,8.19,Marsabit ,2.3286,37.9837
2022,3,31,0,7.82,Marsabit ,2.3286,37.9837
2022,3,31,1,7.75,Marsabit ,2.3286,37.9837
2022,3,31,2,8.19,Marsabit ,2.3286,37.9837
2022,3,31,3,9.19,Marsabit ,2.3286,37.9837
2022,3,31,4,9.34,Marsabit ,2.3286,37.9837
2022,3,31,5,8.9,Marsabit ,2.3286,37.9837
2022,3,31,6,8.57,Marsabit ,2.3286,37.9837
2022,3,31,7,10.68,Marsabit ,2.3286,37.9837
2022,3,31,8,10.76,Marsabit ,2.3286,37.9837
2022,3,31,9,10.31,Marsabit ,2.3286,37.9837
2022,3,31,10,9.98,Marsabit ,2.3286,37.9837
2022,3,31,11,9.66,Marsabit ,2.3286,37.9837
2022,3,31,12,9.25,Marsabit ,2.3286,37.9837
2022,3,31,13,8.85,Marsabit ,2.3286,37.9837
2022,3,31,14,8.62,Marsabit ,2.3286,37.9837
2022,3,31,15,8.52,Marsabit ,2.3286,37.9837
2022,3,31,16,8.48,Marsabit ,2.3286,37.9837
2022,3,31,17,8.48,Marsabit ,2.3286,37.9837
2022,3,31,18,8.42,Marsabit ,2.3286,37.9837
2022,3,31,19,8.64,Marsabit ,2.3286,37.9837
2022,3,31,20,8.55,Marsabit ,2.3286,37.9837
2022,3,31,21,8.13,Marsabit ,2.3286,37.9837
2022,3,31,22,7.96,Marsabit ,2.3286,37.9837
2022,3,31,23,7.88,Marsabit ,2.3286,37.9837
2022,4,1,0,7.87,Marsabit ,2.3286,37.9837
2022,4,1,1,8.13,Marsabit ,2.3286,37.9837
2022,4,1,2,8.57,Marsabit ,2.3286,37.9837
2022,4,1,3,8.98,Marsabit ,2.3286,37.9837
2022,4,1,4,8.85,Marsabit ,2.3286,37.9837
2022,4,1,5,8.61,Marsabit ,2.3286,37.9837
2022,4,1,6,8.56,Marsabit ,2.3286,37.9837
2022,4,1,7,10.07,Marsabit ,2.3286,37.9837
2022,4,1,8,10.36,Marsabit ,2.3286,37.9837
2022,4,1,9,10.27,Marsabit ,2.3286,37.9837
2022,4,1,10,10,Marsabit ,2.3286,37.9837
2022,4,1,11,9.67,Marsabit ,2.3286,37.9837
2022,4,1,12,9.39,Marsabit ,2.3286,37.9837
2022,4,1,13,9.23,Marsabit ,2.3286,37.9837
2022,4,1,14,9.14,Marsabit ,2.3286,37.9837
2022,4,1,15,9.19,Marsabit ,2.3286,37.9837
2022,4,1,16,9.29,Marsabit ,2.3286,37.9837
2022,4,1,17,9.42,Marsabit ,2.3286,37.9837
2022,4,1,18,9.16,Marsabit ,2.3286,37.9837
2022,4,1,19,8.96,Marsabit ,2.3286,37.9837
2022,4,1,20,8.78,Marsabit ,2.3286,37.9837
2022,4,1,21,8.67,Marsabit ,2.3286,37.9837
2022,4,1,22,8.27,Marsabit ,2.3286,37.9837
2022,4,1,23,7.76,Marsabit ,2.3286,37.9837
2022,4,2,0,7.34,Marsabit ,2.3286,37.9837
2022,4,2,1,7.08,Marsabit ,2.3286,37.9837
2022,4,2,2,7.87,Marsabit ,2.3286,37.9837
2022,4,2,3,8.69,Marsabit ,2.3286,37.9837
2022,4,2,4,9.47,Marsabit ,2.3286,37.9837
2022,4,2,5,9.36,Marsabit ,2.3286,37.9837
2022,4,2,6,9.09,Marsabit ,2.3286,37.9837
2022,4,2,7,10.77,Marsabit ,2.3286,37.9837
2022,4,2,8,11.04,Marsabit ,2.3286,37.9837
2022,4,2,9,10.83,Marsabit ,2.3286,37.9837
2022,4,2,10,10.71,Marsabit ,2.3286,37.9837
2022,4,2,11,10.55,Marsabit ,2.3286,37.9837
2022,4,2,12,10.33,Marsabit ,2.3286,37.9837
2022,4,2,13,10.12,Marsabit ,2.3286,37.9837
2022,4,2,14,9.94,Marsabit ,2.3286,37.9837
2022,4,2,15,9.82,Marsabit ,2.3286,37.9837
2022,4,2,16,9.74,Marsabit ,2.3286,37.9837
2022,4,2,17,9.62,Marsabit ,2.3286,37.9837
2022,4,2,18,9.04,Marsabit ,2.3286,37.9837
2022,4,2,19,9.06,Marsabit ,2.3286,37.9837
2022,4,2,20,9.05,Marsabit ,2.3286,37.9837
2022,4,2,21,8.92,Marsabit ,2.3286,37.9837
2022,4,2,22,8.7,Marsabit ,2.3286,37.9837
2022,4,2,23,8.41,Marsabit ,2.3286,37.9837
2022,4,3,0,8.25,Marsabit ,2.3286,37.9837
2022,4,3,1,8.3,Marsabit ,2.3286,37.9837
2022,4,3,2,8.7,Marsabit ,2.3286,37.9837
2022,4,3,3,9.75,Marsabit ,2.3286,37.9837
2022,4,3,4,10.01,Marsabit ,2.3286,37.9837
2022,4,3,5,9.66,Marsabit ,2.3286,37.9837
2022,4,3,6,9.13,Marsabit ,2.3286,37.9837
2022,4,3,7,10.66,Marsabit ,2.3286,37.9837
2022,4,3,8,10.84,Marsabit ,2.3286,37.9837
2022,4,3,9,10.64,Marsabit ,2.3286,37.9837
2022,4,3,10,10.42,Marsabit ,2.3286,37.9837
2022,4,3,11,10.2,Marsabit ,2.3286,37.9837
2022,4,3,12,9.86,Marsabit ,2.3286,37.9837
2022,4,3,13,9.43,Marsabit ,2.3286,37.9837
2022,4,3,14,9.08,Marsabit ,2.3286,37.9837
2022,4,3,15,8.86,Marsabit ,2.3286,37.9837
2022,4,3,16,8.63,Marsabit ,2.3286,37.9837
2022,4,3,17,8.45,Marsabit ,2.3286,37.9837
2022,4,3,18,8.13,Marsabit ,2.3286,37.9837
2022,4,3,19,8.41,Marsabit ,2.3286,37.9837
2022,4,3,20,8.44,Marsabit ,2.3286,37.9837
2022,4,3,21,8.31,Marsabit ,2.3286,37.9837
2022,4,3,22,8.16,Marsabit ,2.3286,37.9837
2022,4,3,23,7.93,Marsabit ,2.3286,37.9837
2022,4,4,0,7.68,Marsabit ,2.3286,37.9837
2022,4,4,1,7.59,Marsabit ,2.3286,37.9837
2022,4,4,2,7.61,Marsabit ,2.3286,37.9837
2022,4,4,3,7.89,Marsabit ,2.3286,37.9837
2022,4,4,4,8.62,Marsabit ,2.3286,37.9837
2022,4,4,5,9.04,Marsabit ,2.3286,37.9837
2022,4,4,6,8.5,Marsabit ,2.3286,37.9837
2022,4,4,7,9.59,Marsabit ,2.3286,37.9837
2022,4,4,8,9.91,Marsabit ,2.3286,37.9837
2022,4,4,9,9.31,Marsabit ,2.3286,37.9837
2022,4,4,10,8.7,Marsabit ,2.3286,37.9837
2022,4,4,11,8.22,Marsabit ,2.3286,37.9837
2022,4,4,12,7.83,Marsabit ,2.3286,37.9837
2022,4,4,13,7.6,Marsabit ,2.3286,37.9837
2022,4,4,14,7.51,Marsabit ,2.3286,37.9837
2022,4,4,15,7.53,Marsabit ,2.3286,37.9837
2022,4,4,16,7.65,Marsabit ,2.3286,37.9837
2022,4,4,17,7.82,Marsabit ,2.3286,37.9837
2022,4,4,18,7.93,Marsabit ,2.3286,37.9837
2022,4,4,19,8.35,Marsabit ,2.3286,37.9837
2022,4,4,20,8.55,Marsabit ,2.3286,37.9837
2022,4,4,21,8.65,Marsabit ,2.3286,37.9837
2022,4,4,22,8.68,Marsabit ,2.3286,37.9837
2022,4,4,23,8.59,Marsabit ,2.3286,37.9837
2022,4,5,0,8.49,Marsabit ,2.3286,37.9837
2022,4,5,1,8.27,Marsabit ,2.3286,37.9837
2022,4,5,2,8,Marsabit ,2.3286,37.9837
2022,4,5,3,7.9,Marsabit ,2.3286,37.9837
2022,4,5,4,8.2,Marsabit ,2.3286,37.9837
2022,4,5,5,8.74,Marsabit ,2.3286,37.9837
2022,4,5,6,8.28,Marsabit ,2.3286,37.9837
2022,4,5,7,9.62,Marsabit ,2.3286,37.9837
2022,4,5,8,9.81,Marsabit ,2.3286,37.9837
2022,4,5,9,9.34,Marsabit ,2.3286,37.9837
2022,4,5,10,8.78,Marsabit ,2.3286,37.9837
2022,4,5,11,8.3,Marsabit ,2.3286,37.9837
2022,4,5,12,7.89,Marsabit ,2.3286,37.9837
2022,4,5,13,7.61,Marsabit ,2.3286,37.9837
2022,4,5,14,7.56,Marsabit ,2.3286,37.9837
2022,4,5,15,7.66,Marsabit ,2.3286,37.9837
2022,4,5,16,7.82,Marsabit ,2.3286,37.9837
2022,4,5,17,8.05,Marsabit ,2.3286,37.9837
2022,4,5,18,8.22,Marsabit ,2.3286,37.9837
2022,4,5,19,8.63,Marsabit ,2.3286,37.9837
2022,4,5,20,8.92,Marsabit ,2.3286,37.9837
2022,4,5,21,9.1,Marsabit ,2.3286,37.9837
2022,4,5,22,9.2,Marsabit ,2.3286,37.9837
2022,4,5,23,9.15,Marsabit ,2.3286,37.9837
2022,4,6,0,9.02,Marsabit ,2.3286,37.9837
2022,4,6,1,8.87,Marsabit ,2.3286,37.9837
2022,4,6,2,8.79,Marsabit ,2.3286,37.9837
2022,4,6,3,8.54,Marsabit ,2.3286,37.9837
2022,4,6,4,8.48,Marsabit ,2.3286,37.9837
2022,4,6,5,8.18,Marsabit ,2.3286,37.9837
2022,4,6,6,8.31,Marsabit ,2.3286,37.9837
2022,4,6,7,10.64,Marsabit ,2.3286,37.9837
2022,4,6,8,10.76,Marsabit ,2.3286,37.9837
2022,4,6,9,10.31,Marsabit ,2.3286,37.9837
2022,4,6,10,9.86,Marsabit ,2.3286,37.9837
2022,4,6,11,9.39,Marsabit ,2.3286,37.9837
2022,4,6,12,8.9,Marsabit ,2.3286,37.9837
2022,4,6,13,8.54,Marsabit ,2.3286,37.9837
2022,4,6,14,8.39,Marsabit ,2.3286,37.9837
2022,4,6,15,8.38,Marsabit ,2.3286,37.9837
2022,4,6,16,8.44,Marsabit ,2.3286,37.9837
2022,4,6,17,8.46,Marsabit ,2.3286,37.9837
2022,4,6,18,8.18,Marsabit ,2.3286,37.9837
2022,4,6,19,7.77,Marsabit ,2.3286,37.9837
2022,4,6,20,7.69,Marsabit ,2.3286,37.9837
2022,4,6,21,7.58,Marsabit ,2.3286,37.9837
2022,4,6,22,7.22,Marsabit ,2.3286,37.9837
2022,4,6,23,7.05,Marsabit ,2.3286,37.9837
2022,4,7,0,7.09,Marsabit ,2.3286,37.9837
2022,4,7,1,6.95,Marsabit ,2.3286,37.9837
2022,4,7,2,6.66,Marsabit ,2.3286,37.9837
2022,4,7,3,6.91,Marsabit ,2.3286,37.9837
2022,4,7,4,7.62,Marsabit ,2.3286,37.9837
2022,4,7,5,7.88,Marsabit ,2.3286,37.9837
2022,4,7,6,8.14,Marsabit ,2.3286,37.9837
2022,4,7,7,10.48,Marsabit ,2.3286,37.9837
2022,4,7,8,10.73,Marsabit ,2.3286,37.9837
2022,4,7,9,10.48,Marsabit ,2.3286,37.9837
2022,4,7,10,10.22,Marsabit ,2.3286,37.9837
2022,4,7,11,9.91,Marsabit ,2.3286,37.9837
2022,4,7,12,9.43,Marsabit ,2.3286,37.9837
2022,4,7,13,8.96,Marsabit ,2.3286,37.9837
2022,4,7,14,8.63,Marsabit ,2.3286,37.9837
2022,4,7,15,8.52,Marsabit ,2.3286,37.9837
2022,4,7,16,8.52,Marsabit ,2.3286,37.9837
2022,4,7,17,8.5,Marsabit ,2.3286,37.9837
2022,4,7,18,8.14,Marsabit ,2.3286,37.9837
2022,4,7,19,7.38,Marsabit ,2.3286,37.9837
2022,4,7,20,7.16,Marsabit ,2.3286,37.9837
2022,4,7,21,7.11,Marsabit ,2.3286,37.9837
2022,4,7,22,7.07,Marsabit ,2.3286,37.9837
2022,4,7,23,7.06,Marsabit ,2.3286,37.9837
2022,4,8,0,6.95,Marsabit ,2.3286,37.9837
2022,4,8,1,6.77,Marsabit ,2.3286,37.9837
2022,4,8,2,6.59,Marsabit ,2.3286,37.9837
2022,4,8,3,6.69,Marsabit ,2.3286,37.9837
2022,4,8,4,7.32,Marsabit ,2.3286,37.9837
2022,4,8,5,7.99,Marsabit ,2.3286,37.9837
2022,4,8,6,8.53,Marsabit ,2.3286,37.9837
2022,4,8,7,10.39,Marsabit ,2.3286,37.9837
2022,4,8,8,10.63,Marsabit ,2.3286,37.9837
2022,4,8,9,10.21,Marsabit ,2.3286,37.9837
2022,4,8,10,9.95,Marsabit ,2.3286,37.9837
2022,4,8,11,9.73,Marsabit ,2.3286,37.9837
2022,4,8,12,9.41,Marsabit ,2.3286,37.9837
2022,4,8,13,8.97,Marsabit ,2.3286,37.9837
2022,4,8,14,8.61,Marsabit ,2.3286,37.9837
2022,4,8,15,8.41,Marsabit ,2.3286,37.9837
2022,4,8,16,8.31,Marsabit ,2.3286,37.9837
2022,4,8,17,8.24,Marsabit ,2.3286,37.9837
2022,4,8,18,7.86,Marsabit ,2.3286,37.9837
2022,4,8,19,7.26,Marsabit ,2.3286,37.9837
2022,4,8,20,6.89,Marsabit ,2.3286,37.9837
2022,4,8,21,6.83,Marsabit ,2.3286,37.9837
2022,4,8,22,6.88,Marsabit ,2.3286,37.9837
2022,4,8,23,6.89,Marsabit ,2.3286,37.9837
2022,4,9,0,6.91,Marsabit ,2.3286,37.9837
2022,4,9,1,6.89,Marsabit ,2.3286,37.9837
2022,4,9,2,6.96,Marsabit ,2.3286,37.9837
2022,4,9,3,7.55,Marsabit ,2.3286,37.9837
2022,4,9,4,8.51,Marsabit ,2.3286,37.9837
2022,4,9,5,8.65,Marsabit ,2.3286,37.9837
2022,4,9,6,8.14,Marsabit ,2.3286,37.9837
2022,4,9,7,9.8,Marsabit ,2.3286,37.9837
2022,4,9,8,9.94,Marsabit ,2.3286,37.9837
2022,4,9,9,9.56,Marsabit ,2.3286,37.9837
2022,4,9,10,9.22,Marsabit ,2.3286,37.9837
2022,4,9,11,9,Marsabit ,2.3286,37.9837
2022,4,9,12,8.76,Marsabit ,2.3286,37.9837
2022,4,9,13,8.5,Marsabit ,2.3286,37.9837
2022,4,9,14,8.35,Marsabit ,2.3286,37.9837
2022,4,9,15,8.45,Marsabit ,2.3286,37.9837
2022,4,9,16,8.71,Marsabit ,2.3286,37.9837
2022,4,9,17,9.06,Marsabit ,2.3286,37.9837
2022,4,9,18,9.13,Marsabit ,2.3286,37.9837
2022,4,9,19,8.76,Marsabit ,2.3286,37.9837
2022,4,9,20,8.36,Marsabit ,2.3286,37.9837
2022,4,9,21,7.96,Marsabit ,2.3286,37.9837
2022,4,9,22,7.79,Marsabit ,2.3286,37.9837
2022,4,9,23,7.52,Marsabit ,2.3286,37.9837
2022,4,10,0,7.45,Marsabit ,2.3286,37.9837
2022,4,10,1,7.44,Marsabit ,2.3286,37.9837
2022,4,10,2,7.51,Marsabit ,2.3286,37.9837
2022,4,10,3,7.76,Marsabit ,2.3286,37.9837
2022,4,10,4,7.84,Marsabit ,2.3286,37.9837
2022,4,10,5,7.67,Marsabit ,2.3286,37.9837
2022,4,10,6,7.69,Marsabit ,2.3286,37.9837
2022,4,10,7,10.72,Marsabit ,2.3286,37.9837
2022,4,10,8,10.8,Marsabit ,2.3286,37.9837
2022,4,10,9,10.28,Marsabit ,2.3286,37.9837
2022,4,10,10,9.85,Marsabit ,2.3286,37.9837
2022,4,10,11,9.55,Marsabit ,2.3286,37.9837
2022,4,10,12,9.23,Marsabit ,2.3286,37.9837
2022,4,10,13,8.91,Marsabit ,2.3286,37.9837
2022,4,10,14,8.68,Marsabit ,2.3286,37.9837
2022,4,10,15,8.6,Marsabit ,2.3286,37.9837
2022,4,10,16,8.57,Marsabit ,2.3286,37.9837
2022,4,10,17,8.59,Marsabit ,2.3286,37.9837
2022,4,10,18,8.41,Marsabit ,2.3286,37.9837
2022,4,10,19,7.99,Marsabit ,2.3286,37.9837
2022,4,10,20,7.85,Marsabit ,2.3286,37.9837
2022,4,10,21,7.5,Marsabit ,2.3286,37.9837
2022,4,10,22,7.35,Marsabit ,2.3286,37.9837
2022,4,10,23,7.28,Marsabit ,2.3286,37.9837
2022,4,11,0,7.2,Marsabit ,2.3286,37.9837
2022,4,11,1,7.44,Marsabit ,2.3286,37.9837
2022,4,11,2,8.39,Marsabit ,2.3286,37.9837
2022,4,11,3,8.59,Marsabit ,2.3286,37.9837
2022,4,11,4,8.66,Marsabit ,2.3286,37.9837
2022,4,11,5,8.66,Marsabit ,2.3286,37.9837
2022,4,11,6,8.7,Marsabit ,2.3286,37.9837
2022,4,11,7,10.78,Marsabit ,2.3286,37.9837
2022,4,11,8,10.93,Marsabit ,2.3286,37.9837
2022,4,11,9,10.57,Marsabit ,2.3286,37.9837
2022,4,11,10,10.29,Marsabit ,2.3286,37.9837
2022,4,11,11,10.1,Marsabit ,2.3286,37.9837
2022,4,11,12,9.85,Marsabit ,2.3286,37.9837
2022,4,11,13,9.56,Marsabit ,2.3286,37.9837
2022,4,11,14,9.38,Marsabit ,2.3286,37.9837
2022,4,11,15,9.24,Marsabit ,2.3286,37.9837
2022,4,11,16,9.12,Marsabit ,2.3286,37.9837
2022,4,11,17,9.07,Marsabit ,2.3286,37.9837
2022,4,11,18,8.73,Marsabit ,2.3286,37.9837
2022,4,11,19,8.36,Marsabit ,2.3286,37.9837
2022,4,11,20,8.01,Marsabit ,2.3286,37.9837
2022,4,11,21,7.85,Marsabit ,2.3286,37.9837
2022,4,11,22,7.66,Marsabit ,2.3286,37.9837
2022,4,11,23,7.51,Marsabit ,2.3286,37.9837
2022,4,12,0,7.56,Marsabit ,2.3286,37.9837
2022,4,12,1,7.83,Marsabit ,2.3286,37.9837
2022,4,12,2,7.54,Marsabit ,2.3286,37.9837
2022,4,12,3,7.56,Marsabit ,2.3286,37.9837
2022,4,12,4,7.1,Marsabit ,2.3286,37.9837
2022,4,12,5,6.79,Marsabit ,2.3286,37.9837
2022,4,12,6,6.51,Marsabit ,2.3286,37.9837
2022,4,12,7,7.89,Marsabit ,2.3286,37.9837
2022,4,12,8,8.38,Marsabit ,2.3286,37.9837
2022,4,12,9,7.94,Marsabit ,2.3286,37.9837
2022,4,12,10,7.49,Marsabit ,2.3286,37.9837
2022,4,12,11,7.15,Marsabit ,2.3286,37.9837
2022,4,12,12,6.98,Marsabit ,2.3286,37.9837
2022,4,12,13,6.95,Marsabit ,2.3286,37.9837
2022,4,12,14,6.97,Marsabit ,2.3286,37.9837
2022,4,12,15,7.07,Marsabit ,2.3286,37.9837
2022,4,12,16,7.3,Marsabit ,2.3286,37.9837
2022,4,12,17,7.53,Marsabit ,2.3286,37.9837
2022,4,12,18,7.54,Marsabit ,2.3286,37.9837
2022,4,12,19,7.33,Marsabit ,2.3286,37.9837
2022,4,12,20,7.21,Marsabit ,2.3286,37.9837
2022,4,12,21,7.22,Marsabit ,2.3286,37.9837
2022,4,12,22,7.46,Marsabit ,2.3286,37.9837
2022,4,12,23,7.65,Marsabit ,2.3286,37.9837
2022,4,13,0,7.66,Marsabit ,2.3286,37.9837
2022,4,13,1,7.57,Marsabit ,2.3286,37.9837
2022,4,13,2,8.11,Marsabit ,2.3286,37.9837
2022,4,13,3,8.63,Marsabit ,2.3286,37.9837
2022,4,13,4,8.33,Marsabit ,2.3286,37.9837
2022,4,13,5,8.13,Marsabit ,2.3286,37.9837
2022,4,13,6,8.05,Marsabit ,2.3286,37.9837
2022,4,13,7,9.36,Marsabit ,2.3286,37.9837
2022,4,13,8,9.47,Marsabit ,2.3286,37.9837
2022,4,13,9,8.92,Marsabit ,2.3286,37.9837
2022,4,13,10,8.31,Marsabit ,2.3286,37.9837
2022,4,13,11,7.68,Marsabit ,2.3286,37.9837
2022,4,13,12,7.1,Marsabit ,2.3286,37.9837
2022,4,13,13,6.62,Marsabit ,2.3286,37.9837
2022,4,13,14,6.4,Marsabit ,2.3286,37.9837
2022,4,13,15,6.36,Marsabit ,2.3286,37.9837
2022,4,13,16,6.51,Marsabit ,2.3286,37.9837
2022,4,13,17,6.85,Marsabit ,2.3286,37.9837
2022,4,13,18,7.28,Marsabit ,2.3286,37.9837
2022,4,13,19,7.94,Marsabit ,2.3286,37.9837
2022,4,13,20,8.18,Marsabit ,2.3286,37.9837
2022,4,13,21,8.2,Marsabit ,2.3286,37.9837
2022,4,13,22,8.24,Marsabit ,2.3286,37.9837
2022,4,13,23,8.31,Marsabit ,2.3286,37.9837
2022,4,14,0,8.53,Marsabit ,2.3286,37.9837
2022,4,14,1,8.34,Marsabit ,2.3286,37.9837
2022,4,14,2,7.88,Marsabit ,2.3286,37.9837
2022,4,14,3,7.62,Marsabit ,2.3286,37.9837
2022,4,14,4,7.4,Marsabit ,2.3286,37.9837
2022,4,14,5,7.18,Marsabit ,2.3286,37.9837
2022,4,14,6,7.23,Marsabit ,2.3286,37.9837
2022,4,14,7,9.34,Marsabit ,2.3286,37.9837
2022,4,14,8,9.54,Marsabit ,2.3286,37.9837
2022,4,14,9,9.19,Marsabit ,2.3286,37.9837
2022,4,14,10,8.87,Marsabit ,2.3286,37.9837
2022,4,14,11,8.6,Marsabit ,2.3286,37.9837
2022,4,14,12,8.4,Marsabit ,2.3286,37.9837
2022,4,14,13,8.29,Marsabit ,2.3286,37.9837
2022,4,14,14,8.38,Marsabit ,2.3286,37.9837
2022,4,14,15,8.62,Marsabit ,2.3286,37.9837
2022,4,14,16,8.98,Marsabit ,2.3286,37.9837
2022,4,14,17,9.38,Marsabit ,2.3286,37.9837
2022,4,14,18,9.29,Marsabit ,2.3286,37.9837
2022,4,14,19,8.77,Marsabit ,2.3286,37.9837
2022,4,14,20,8.67,Marsabit ,2.3286,37.9837
2022,4,14,21,8.4,Marsabit ,2.3286,37.9837
2022,4,14,22,8.25,Marsabit ,2.3286,37.9837
2022,4,14,23,8.15,Marsabit ,2.3286,37.9837
2022,4,15,0,7.93,Marsabit ,2.3286,37.9837
2022,4,15,1,7.81,Marsabit ,2.3286,37.9837
2022,4,15,2,7.77,Marsabit ,2.3286,37.9837
2022,4,15,3,8.88,Marsabit ,2.3286,37.9837
2022,4,15,4,9.58,Marsabit ,2.3286,37.9837
2022,4,15,5,9.24,Marsabit ,2.3286,37.9837
2022,4,15,6,8.78,Marsabit ,2.3286,37.9837
2022,4,15,7,10.41,Marsabit ,2.3286,37.9837
2022,4,15,8,11.26,Marsabit ,2.3286,37.9837
2022,4,15,9,11.05,Marsabit ,2.3286,37.9837
2022,4,15,10,10.55,Marsabit ,2.3286,37.9837
2022,4,15,11,10.13,Marsabit ,2.3286,37.9837
2022,4,15,12,9.72,Marsabit ,2.3286,37.9837
2022,4,15,13,9.29,Marsabit ,2.3286,37.9837
2022,4,15,14,8.98,Marsabit ,2.3286,37.9837
2022,4,15,15,8.82,Marsabit ,2.3286,37.9837
2022,4,15,16,8.71,Marsabit ,2.3286,37.9837
2022,4,15,17,8.48,Marsabit ,2.3286,37.9837
2022,4,15,18,8.06,Marsabit ,2.3286,37.9837
2022,4,15,19,8.15,Marsabit ,2.3286,37.9837
2022,4,15,20,8.66,Marsabit ,2.3286,37.9837
2022,4,15,21,9.03,Marsabit ,2.3286,37.9837
2022,4,15,22,8.86,Marsabit ,2.3286,37.9837
2022,4,15,23,8.09,Marsabit ,2.3286,37.9837
2022,4,16,0,7.86,Marsabit ,2.3286,37.9837
2022,4,16,1,7.79,Marsabit ,2.3286,37.9837
